"id","line_id","example","translation","created_at","updated_at"
4244,4830,"She `*disposed* of her cold clothes`.","彼女は`古い服を*処分した*`。","2023/9/9 7:15","2024/8/20 9:32"
4245,4831,"They `*cheated* the children into working for free`.","彼らは`子供を*騙して*ただで働かせた`。","2023/9/9 7:15","2024/8/20 9:33"
4246,4832,"The beautiful view can `*distract* drivers’ attention`.","その美しい眺めは`運転手の注意を*そらして*`しまうことがある。","2023/9/9 7:15","2024/8/20 9:35"
4247,4833,"They tried to `*exclude* foreigners from the market`.","彼らは`外国人を市場から*締め出そ*`うとした。","2023/9/9 7:15","2024/8/20 9:36"
4248,4834,"His failure `*astonished* everyone`.","彼の失敗は`皆を*驚かせた*`。","2023/9/9 7:15","2024/8/20 9:40"
4249,4835,"The motor race `*thrilled* the spectators`.","自動車レースは`観客を*わくわくさせた*`。","2023/9/9 7:15","2024/8/20 9:41"
4250,4836,"She `*leaped* for joy`.","彼女は`うれしくて*跳びはねた*`。","2023/9/9 7:15","2024/8/20 9:42"
4251,4837,"They’ve decided to `*postpone* the meeting` until next Wednesday.","彼らは次の水曜日まで`会議を*延期する*`ことに決めた。","2023/9/9 7:15","2024/8/20 9:43"
4252,4838,"The manager `*dismissed* him from his job`.","支配人は`彼を*解雇した*`。","2023/9/9 7:15","2024/8/20 9:44"
4253,4839,"`The foreign minister *resigned*` last Monday.","この前の月曜日、`外務大臣が*辞任した*`。","2023/9/9 7:15","2024/8/20 9:45"
4254,4840,"They `*withdrew* from the Chinese market`.","彼らは`中国市場から*撤退した*`。","2023/9/9 7:15","2024/8/20 9:46"
4255,4841,"`Her smile *faded*` when she heard the news.","その知らせを聞くと、`彼女の微笑みが*消えていった*`。","2023/9/9 7:15","2024/8/20 9:47"
4256,4842,"Many species `have *vanished* from the island`.","多くの生物種が`その島から*消えた*`。","2023/9/9 7:15","2024/8/20 9:48"
4257,4843,"English is widely used on `the European *continent*`.","英語は`ヨーロッパ*大陸*`で広く使われている。","2023/9/9 7:15","2024/8/20 9:49"
4258,4844,"`*Geography* and history` are closely related.","`*地理*と歴史`は密接に関連している。","2023/9/9 7:15","2024/8/20 9:50"
4259,4845,"`The *ecology* of the area` was affected by the highway construction.","`その地域の*生態系*`は幹線道路の建設に影響を受けた。","2023/9/9 7:15","2024/8/20 9:51"
4260,4846,"More than half `the world’s *inhabitants*` live in cities.","`世界の*住民*`の半分以上が都市に住んでいる。","2023/9/9 7:15","2024/8/20 9:52"
4261,4847,"I live in `a *suburb* of Tokyo`.","私は`東京の*郊外*`に住んでいる。","2023/9/9 7:15","2024/8/20 9:52"
4262,4848,"I bought `some pieces of *furniture*` for my new apartment.","私は新しいアパートのために`いくつかの*家具*`を買った。","2023/9/9 7:15","2024/8/20 9:53"
4263,4849,"I put the dessert `in the *refrigerator*`.","私はデザートを`*冷蔵庫*に`入れた。","2023/9/9 7:15","2024/8/20 9:54"
4264,4850,"I `took out the *garbage*` when I went out.","私は家を出るとき、`*ごみ*を出した`。","2023/9/9 7:15","2024/8/20 9:58"
4265,4851,"You can `reduce *trash*` by recycling.","リサイクルによって`*ごみ*を減らす`ことができる。","2023/9/9 7:15","2024/8/20 9:59"
4266,4852,"Volunteers `cleaned up the roadside *litter*`.","ボランティアが`道端の*散らかったごみ*を片付けた`。","2023/9/9 7:15","2024/8/20 10:01"
4267,4853,"She `has no *trace* of a Kansai accent`.","彼女には`関西弁の*名残*がない`。","2023/9/9 7:15","2024/8/20 10:02"
4268,4854,"I sat in `the front *row*` of the theater.","私は劇場の`最前*列*`に座った。","2023/9/9 7:15","2024/8/20 10:03"
4269,4855,"`The *core* of the earth` is believed to be mostly iron.","`地球の*核*`は大部分は鉄であると信じられている。","2023/9/9 7:15","2024/8/20 10:04"
4270,4856,"The artificial satellite `went into *orbit*`.","その人工衛星は`*軌道*に乗った`。","2023/9/9 7:15","2024/8/20 10:05"
4271,4857,"I observe `distant *galaxies*` through a telescope.","私は望遠鏡で`はるか彼方の*銀河*`を観察する。","2023/9/9 7:15","2024/8/20 10:06"
4272,4858,"The novel is based on `a Greek *myth*`.","その小説は`ギリシャ*神話*`を基にしている。","2023/9/9 7:15","2024/8/20 10:07"
4273,4859,"We shouldn’t `put too much *faith* in experts`.","我々は`専門家に過度の*信頼*を置く`べきではない。","2023/9/9 7:15","2024/8/21 17:13"
4274,4860,"The political leader `is lacking in *wisdom* and insight`.","その政治指導者は`*知恵*と洞察力が欠落している`。","2023/9/9 7:15","2024/8/21 17:14"
4275,4861,"Parents have `an *obligation* to educate their children`.","親は`自分の子供を教育する*義務*`を負う。","2023/9/9 7:15","2024/8/21 17:15"
4276,4862,"Members can `enjoy all these *provileges*`.","会員は`すべてのこれらの*特典*を享受する`ことができる。","2023/9/9 7:15","2024/8/21 17:20"
4277,4863,"There is still `*discrimination* against ethnic minorities`.","`少数民族に対する*差別*`がいまだに存在する。","2023/9/9 7:15","2024/8/21 17:23"
4278,4864,"He has `an *ambition* to become a great scientist`.","彼には`偉大な科学者になりたいという*野望*`がある。","2023/9/9 7:15","2024/8/21 17:24"
4279,4865,"She has `the *illusion* that she is sick`.","彼女は`自分が病気であると*錯覚*`している。","2023/9/9 7:15","2024/8/21 17:25"
4280,4866,"Beavers build dams `by *instinct*`.","ビーバーは`*本能*で`ダムを作る。","2023/9/9 7:15","2024/8/21 17:26"
4281,4867,"`It’s a *shame* that you can’t come to the party`.","`あなたがパーティーに来られないのは*残念なこと*だ`。","2023/9/9 7:15","2024/8/21 17:27"
4282,4868,"She has `a very good sense of *humor*`.","彼女には`とてもよい*ユーモア*のセンス`がある。","2023/9/9 7:15","2024/8/21 17:28"
4283,4869,"She `had the *courage* to ask his name`.","彼女は`*勇気*を出して彼の名前を尋ねた`。","2023/9/9 7:15","2024/8/21 17:29"
4284,4870,"Nobody `has any *sympathy* for the poor girl`.","誰も`そのかわいそうな少女に*同情*し`ない。","2023/9/9 7:15","2024/8/21 17:30"
4285,4871,"`A terrible *tragedy* happened` in the middle of the city.","その都市の中心で`恐ろしい*悲惨な出来事*が起こった`。","2023/9/9 7:15","2024/8/21 17:31"
4286,4872,"It was `his *fate* to die young`.","`若くして死ぬことが彼の*運命*`だった。","2023/9/9 7:15","2024/8/21 17:31"
4287,4873,"Your dream can `determine your *destiny*`.","夢が`*運命*を決する`こともある。","2023/9/9 7:15","2024/8/21 17:32"
4288,4874,"We have to provide education on `drug *abuse*`.","我々は`薬物*乱用*`に関する教育を行わなければならない。","2023/9/9 7:15","2024/8/21 17:33"
4289,4875,"The doctor `treated his *wound*`.","医者が`彼の*傷*を手当てした`。","2023/9/9 7:15","2024/8/21 17:34"
4290,4876,"I had `a slight *fever*` this morning.","私は今朝`微*熱*`があった。","2023/9/9 7:15","2024/8/21 17:35"
4291,4877,"He’s got `a bad *infection*`.","彼は`悪性の*伝染病*`にかかった。","2023/9/9 7:15","2024/8/21 17:36"
4292,4878,"`It was *brave* of her to be honest with her both`.","`上司に包み隠さず言うとは彼女は*勇気があ*った`。","2023/9/9 7:15","2024/8/21 17:37"
4293,4879,"She came up with `a *brilliant* idea`.","彼女は`*素晴らしい*考え`を思いついた。","2023/9/9 7:15","2024/8/21 17:38"
4294,4880,"She `is *gentle* with children`.","彼女は`子供に*優しい*`。","2023/9/9 7:15","2024/8/21 17:39"
4295,4881,"The poor girl was actually `of *noble* birth`.","その貧しい少女は実は`*高貴な*生まれ`だった。","2023/9/9 7:15","2024/8/21 17:40"
4296,4882,"`The *royal* wedding` was broadcast on TV.","`*王室の*結婚式`はテレビで放送された。","2023/9/9 7:15","2024/8/21 17:41"
4297,4883,"That hill `is *sacred* to that tribe`.","あの岡は`その部族にとって*神聖だ*`。","2023/9/9 7:15","2024/8/21 17:42"
4298,4884,"This area is regarded as `a *holy* place` by the locals.","この地域は地元の人たちに`*神聖な*場所`と見なされている。","2023/9/9 7:15","2024/8/21 17:43"
4299,4885,"You should wear `a more *decent* suit`.","あなたは`もっと*きちんとした*服装`をすべきだ。","2023/9/9 7:15","2024/8/21 17:44"
4300,4886,"We `are *grateful* to you for your quick response`.","私たちは`あなたの迅速な扁桃に*感謝します*`。","2023/9/9 7:15","2024/8/21 17:47"
4301,4887,"She `is quite *fond* of sports`.","彼女は`スポーツが*大好き*だ`。","2023/9/9 7:15","2024/8/21 17:48"
4302,4888,"He behaved `in a *selfish* way`.","彼は`*自分勝手な*`振る舞いをした。","2023/9/9 7:15","2024/8/21 17:48"
4303,4889,"She asked me `an *awkward* question`.","彼女は私に`*厄介な*質問`をした。","2023/9/9 7:15","2024/8/21 17:49"
4304,4890,"`His handwriting is so *awful*` that I can’t read it.","`彼の手書き文字はとても*ひどい*`ので私は読めない。","2023/9/9 7:15","2024/8/21 17:50"
4305,4891,"`Our *ultimate* goal` is to achieve world peace.","`私たちの*最終的な*目標`は世界平和を成し遂げることだ。","2023/9/9 7:15","2024/8/21 17:51"
4306,4892,"She is `a *dynamic* personality` in the field of economics.","彼女は経済学の分野で`*精力的な*人物だ`。","2023/9/9 7:15","2024/8/21 17:52"
4307,4893,"He has `a *tremendous* influence` on young people.","彼は若者に`*とてつもない*影響力`がある。","2023/9/9 7:15","2024/8/21 17:53"
4308,4894,"There is `an *abundant* supply` of labor in the country.","その国では労働力の`*豊富な*供給`がある。","2023/9/9 7:15","2024/8/21 17:54"
4309,4895,"`It is *dull* to sit still` for hours.","何時間も`じっと座っているのは*退屈だ*`。","2023/9/9 7:15","2024/8/22 7:23"
4310,4896,"He `is in *urgent* need of surgery`.","彼は`手術が*緊急に*必要だ`。","2023/9/9 7:15","2024/8/22 7:24"
4311,4897,"I have `a *spare* ticket` for the concert.","私はそのコンサートの`*余分の*チケットを1枚`持っている。","2023/9/9 7:15","2024/8/22 7:25"
4312,4898,"These shoes are  `too *tight*`.","この靴は`*きつ*すぎ`る。","2023/9/9 7:15","2024/8/22 7:26"
4313,4899,"The pool `is too *shallow* for diving`.","そのプールは`飛び込むには*浅*すぎる`。","2023/9/9 7:15","2024/8/22 7:27"
4314,4900,"I have only `*superficial* knowledge` of physics.","私は物理学については`*浅い*知識`しかない。","2023/9/9 7:15","2024/8/22 7:28"
4315,4901,"She `*whispered* something to her husband`.","彼女は`何かを彼女の夫に*ささやいた*`。","2023/9/9 7:15","2024/8/22 8:47"
4316,4902,"The man `*yelled* at a boy` across the street.","その男性は通りの反対側にいる`少年に向かって*叫んだ*`。","2023/9/9 7:15","2024/8/22 8:48"
4317,4903,"People `*screamed* in terror` when they heard the gunshots.","人々は銃声を聞いて`恐怖で*叫び声を上げた*`。","2023/9/9 7:15","2024/8/22 8:49"
4318,4904,"She `*nodded* in agreement` with his words.","彼女は彼の言葉に`同意して*うなずいた*`。","2023/9/9 7:15","2024/8/22 8:50"
4319,4905,"Don’t `*swallow* too much food` at one time.","一度に`あまり多くの食べ物を*飲み込ん*`ではいけない。","2023/9/9 7:15","2024/8/22 8:51"
4320,4906,"She stretched and `*yawned* widely`.","彼女は伸びをして`大きく*あくびをした*`。","2023/9/9 7:15","2024/8/22 8:52"
4321,4907,"Doctor, `I’m *coughing*` and running a fever.","先生、`*咳が出て*いて`熱もあります。","2023/9/9 7:15","2024/8/22 8:53"
4322,4908,"She `*hugged* her son tightly`.","彼女は`息子をきつく*抱き締めた*`。","2023/9/9 7:15","2024/8/22 8:54"
4323,4909,"They `*sweep* the floor` after class.","彼らは授業後に`床を*掃除する*`。","2023/9/9 7:15","2024/8/22 8:58"
4324,4910,"The cleaning robot `*polishes* the floor`.","その掃除ロボットが`床を*磨く*`。","2023/9/9 7:15","2024/8/22 8:59"
4325,4911,"The students `*decorated* the classroom with their paintings`.","生徒たちは`教室を自分たちの絵で*飾った*`。","2023/9/9 7:15","2024/8/22 9:00"
4326,4912,"`A lot of blood was *shed*` in the battle.","その戦いで`多くの血が*流さ*れた`。","2023/9/9 7:15","2024/8/22 9:01"
4327,4913,"I `*dragged* the desk into my room`.","私は`机を部屋に*引きずっ*て入れた`。","2023/9/9 7:15","2024/8/22 9:02"
4328,4914,"The stormy weather `*spoiled* our holiday`.","荒れた天気が`私たちの休暇を*台無しにした*`。","2023/9/9 7:15","2024/8/22 9:04"
4329,4915,"`The balloon `burst`` with a loud bang.","大きな音を立てて`風船が*破裂した*`。","2023/9/9 7:15","2024/8/22 9:07"
4330,4916,"The volcano `*exploded* violently`.","火山が`激しく*爆発した*`。","2023/9/9 7:15","2024/8/22 9:54"
4331,4917,"The employer `*compromised* with the workers` to avoid a strike.","経営者はストライキを回避するため`従業員と*妥協した*`。","2023/9/9 7:15","2024/8/22 9:56"
4332,4918,"The media tends to `*exaggerate* negative events`.","メディアは`好ましくない出来事を*誇張する*`傾向がある。","2023/9/9 7:15","2024/8/22 9:57"
4333,4919,"The company was criticized `*exploiting* its workers`.","その会社は`従業員を*搾取していること*`で非難された。","2023/9/9 7:15","2024/8/22 9:58"
4334,4920,"More and more companies `are *utilizing* AI`.","ますます多くの会社が`AIを*利用して*いる`。","2023/9/9 7:15","2024/8/22 10:00"
4335,4921,"`His way of talking *irritated* me`.","`彼の話し方に私は*いらいらした*`。","2023/9/9 7:15","2024/8/22 10:00"
4336,4922,"He `publicly *insulted* me`.","彼は`公然と私を*侮辱した*`。","2023/9/9 7:15","2024/8/22 10:01"
4337,4923,"They `*deceived* people into investing`.","彼らは`人々を*騙して*投資させた`。","2023/9/9 7:15","2024/8/22 10:03"
4338,4924,"He was arrested for `*violating* the election laws`.","彼は`選挙法に*違反したこと*`で逮捕された。","2023/9/9 7:15","2024/8/22 10:06"
4339,4925,"`This bad smell *disgusts* me`.","`このひどい匂いに私は*嫌悪感を抱く*`。","2023/9/9 7:15","2024/8/23 9:40"
4340,4926,"I can’t `*endure* the knee pain`.","私は`膝の痛みを*我慢する*`ことができない。","2023/9/9 7:15","2024/8/23 9:42"
4341,4927,"I `can’t *tolerate* working under dangerous conditions`.","私は`危険な状況で働くことに*耐えら*れない`。","2023/9/9 7:15","2024/8/23 9:42"
4342,4928,"We have to `*suspend* the project for a while`.","私たちは`しばらくの間プロジェクトを*中止し*`なければならない。","2023/9/9 7:15","2024/8/23 9:44"
